dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1672999200,2023-01-06 10:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.47,7000,9.23,9.97,9.95,11.42,1019,,,92,6,230,0,,,,,100,310,Drizzle,light intensity drizzle rain,09d
1673002800,2023-01-06 11:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.65,10000,9.57,10.2,9.95,11.41,1019,,,93,5.14,230,,,,,,100,804,Clouds,overcast clouds,04d
1673006400,2023-01-06 12:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.8,9000,9.71,10.36,10.3,11.42,1019,,,93,6,220,14,,,,,100,310,Drizzle,light intensity drizzle rain,09d
1673010000,2023-01-06 13:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.86,10000,9.61,10.4,10.31,11.67,1018,,,92,6,230,8,,,,,100,804,Clouds,overcast clouds,04d
1673013600,2023-01-06 14:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.19,10000,9.78,10.74,10.51,11.67,1018,,,91,6.17,230,,,,,,75,803,Clouds,broken clouds,04d
1673017200,2023-01-06 15:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.27,10000,9.86,10.83,10.87,11.96,1018,,,91,5,200,10,,,,,100,804,Clouds,overcast clouds,04d
1673020800,2023-01-06 16:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.06,10000,9.81,10.62,10.32,11.67,1018,,,92,4.12,200,,,,,,100,804,Clouds,overcast clouds,04n
1673024400,2023-01-06 17:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.03,6000,9.62,10.56,10.32,11.67,1018,,,91,5.14,210,,0.15,,,,100,520,Rain,light intensity shower rain,09n
1673028000,2023-01-06 18:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.92,10000,9.51,10.44,10.32,11.67,1018,,,91,6,200,11,0.29,,,,75,500,Rain,light rain,10n
1673031600,2023-01-06 19:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.91,10000,9.34,10.41,10.29,11.67,1018,,,90,6,220,0,,,,,20,801,Clouds,few clouds,02n
1673035200,2023-01-06 20:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.01,10000,9.1,10.46,10.31,11.67,1018,,,88,7.2,210,,,,,,75,803,Clouds,broken clouds,04n
1673038800,2023-01-06 21:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.8,10000,8.89,10.23,10.01,11.26,1018,,,88,7,210,0,,,,,40,802,Clouds,scattered clouds,03n
1673042400,2023-01-06 22:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.82,10000,8.91,10.26,10.01,11.4,1018,,,88,6.17,210,,,,,,40,802,Clouds,scattered clouds,03n
1673046000,2023-01-06 23:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.7,10000,8.8,10.12,9.73,11.26,1017,,,88,7,210,0,,,,,40,802,Clouds,scattered clouds,03n
1673049600,2023-01-07 00:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.39,10000,8.49,9.78,9.45,11.12,1017,,,88,6,200,13,,,,,75,803,Clouds,broken clouds,04n
1673053200,2023-01-07 01:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.33,10000,8.43,9.72,9.45,10.95,1016,,,88,6,210,0,,,,,20,801,Clouds,few clouds,02n
1673056800,2023-01-07 02:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.2,10000,8.47,9.6,9.2,11.12,1016,,,89,5,190,9,,,,,75,803,Clouds,broken clouds,04n
1673060400,2023-01-07 03:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.34,10000,8.44,9.73,9.76,10.86,1016,,,88,4.12,190,,,,,,100,804,Clouds,overcast clouds,04n
1673064000,2023-01-07 04:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.95,10000,7.72,7.47,9.17,10.86,1015,,,86,5.14,200,,,,,,75,803,Clouds,broken clouds,04n
1673067600,2023-01-07 05:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.03,10000,7.28,9.26,9.17,10.86,1014,,,83,5.14,190,,,,,,100,804,Clouds,overcast clouds,04n
1673071200,2023-01-07 06:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.06,10000,6.77,9.21,9.2,10.56,1013,,,80,6.17,180,,,,,,100,804,Clouds,overcast clouds,04n
1673074800,2023-01-07 07:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.06,10000,6.59,9.18,9.2,10.56,1013,,,79,6,180,11,,,,,100,804,Clouds,overcast clouds,04n
1673078400,2023-01-07 08:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.14,10000,5.91,9.17,9.17,10.86,1012,,,75,5,180,11,,,,,100,804,Clouds,overcast clouds,04d
1673082000,2023-01-07 09:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.02,10000,6.37,9.11,9.17,10.86,1011,,,78,6,170,11,,,,,40,802,Clouds,scattered clouds,03d
1673085600,2023-01-07 10:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.41,10000,6.56,9.52,9.76,10.86,1011,,,77,7,170,13,,,,,20,801,Clouds,few clouds,02d
1673089200,2023-01-07 11:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.08,10000,6.03,10.1,10.32,11.42,1010,,,71,8,180,13,,,,,75,803,Clouds,broken clouds,04d
1673092800,2023-01-07 12:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.4,10000,6.13,10.42,10.95,11.97,1008,,,70,9.26,200,14.4,,,,,20,801,Clouds,few clouds,02d
1673096400,2023-01-07 13:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.43,10000,5.53,10.38,10.84,11.97,1007,,,67,10,190,0,,,,,75,803,Clouds,broken clouds,04d
1673100000,2023-01-07 14:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.14,10000,6.09,10.16,10.57,11.97,1007,,,71,8,170,15,,,,,40,802,Clouds,scattered clouds,03d
1673103600,2023-01-07 15:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.94,10000,6.1,9.97,10.29,11.42,1006,,,72,6.17,190,,,,,,100,500,Rain,light rain,10d
1673107200,2023-01-07 16:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.53,10000,6.1,9.57,9.55,11.4,1006,,,74,9,190,0,,,,,100,500,Rain,light rain,10n
1673110800,2023-01-07 17:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.61,10000,6.69,6.16,9.15,10.34,1005,,,82,8,180,14,,,,,100,804,Clouds,overcast clouds,04n
1673114400,2023-01-07 18:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.74,10000,6.82,6.41,8.9,10.34,1005,,,82,7.72,190,,,,,,100,804,Clouds,overcast clouds,04n
1673118000,2023-01-07 19:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.25,10000,7.37,5.45,8.84,9.96,1004,,,88,9,200,0,0.11,,,,100,500,Rain,light rain,10n
1673121600,2023-01-07 20:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.69,10000,7.46,6.02,9.17,10.31,1004,,,86,9,200,0,,,,,100,804,Clouds,overcast clouds,04n
1673125200,2023-01-07 21:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.9,10000,7.67,6.54,9.2,10.31,1004,,,86,8,190,17,,,,,100,804,Clouds,overcast clouds,04n
1673128800,2023-01-07 22:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.89,10000,7.49,6.53,9.2,10.56,1004,,,85,8,200,0,,,,,75,803,Clouds,broken clouds,04n
1673132400,2023-01-07 23:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.15,10000,7.57,9.41,9.45,10.84,1004,,,84,8,210,0,,,,,75,803,Clouds,broken clouds,04n
1673136000,2023-01-08 00:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.17,10000,7.59,9.44,9.45,10.66,1004,,,84,8,210,0,0.18,,,,75,500,Rain,light rain,10n
1673139600,2023-01-08 01:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,8.16,6000,6.29,4.22,7.54,9.95,1003,,,88,8.23,240,13.38,0.19,,,,100,521,Rain,shower rain,09n
1673143200,2023-01-08 02:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,8.17,10000,6.63,4.59,7.54,8.89,1003,,,90,7,210,0,,,,,75,520,Rain,light intensity shower rain,09n
1673146800,2023-01-08 03:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,8.66,4000,7.11,5.86,7.79,9.34,1003,,,90,5.14,210,,,,,,100,521,Rain,shower rain,09n
1673150400,2023-01-08 04:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.96,10000,5.25,4.59,7.23,8.64,1003,,,83,6.17,210,,,,,,100,804,Clouds,overcast clouds,04n
1673154000,2023-01-08 05:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.15,10000,4.8,4.44,6.34,8.07,1002,,,85,4.12,200,,,,,,40,802,Clouds,scattered clouds,03n
1673157600,2023-01-08 06:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.52,10000,4.35,3.24,5.87,7.53,1002,,,86,5,190,13,0.8,,,,20,500,Rain,light rain,10n
1673161200,2023-01-08 07:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.62,10000,4.78,2.95,5.85,7.78,1002,,,88,6,190,10,,,,,40,802,Clouds,scattered clouds,03n
1673164800,2023-01-08 08:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.36,10000,5.67,3.55,6.41,8.34,1002,,,89,7,190,12,,,,,100,804,Clouds,overcast clouds,04d
1673168400,2023-01-08 09:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.67,10000,5.81,4.62,6.93,8.34,1002,,,88,5.14,180,,,,,,100,804,Clouds,overcast clouds,04d
1673172000,2023-01-08 10:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,8.51,10000,5.79,5.35,7.73,9.19,1002,,,83,6,200,11,,,,,20,801,Clouds,few clouds,02d
1673175600,2023-01-08 11:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.12,10000,5.86,5.75,8.29,9.73,1001,,,80,7.2,210,,,,,,20,801,Clouds,few clouds,02d
1673179200,2023-01-08 12:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.36,10000,5.54,6.06,8.9,10.29,1000,,,77,7.2,210,,,,,,40,802,Clouds,scattered clouds,03d
1673182800,2023-01-08 13:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.6,10000,5.77,6.09,8.95,10.34,1000,,,77,8.23,210,,,,,,75,803,Clouds,broken clouds,04d
1673186400,2023-01-08 14:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.9,10000,5.68,7.06,9.17,10.31,998,,,75,6.17,210,,,,,,75,803,Clouds,broken clouds,04d
1673190000,2023-01-08 15:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.46,10000,5.26,6.5,8.62,10.31,998,,,75,6.17,200,,,,,,40,802,Clouds,scattered clouds,03d
1673193600,2023-01-08 16:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.28,10000,5.08,6.27,8.62,9.75,997,,,75,6.17,190,,,,,,100,804,Clouds,overcast clouds,04n
1673197200,2023-01-08 17:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,8.84,10000,5.22,5.45,8.29,9.19,997,,,78,7,190,0,,,,,20,801,Clouds,few clouds,02n
1673200800,2023-01-08 18:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,8.85,10000,5.41,6.1,8.06,9.75,996,,,79,5.14,190,,,,,,75,803,Clouds,broken clouds,04n
1673204400,2023-01-08 19:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,8.84,10000,5.76,5.77,8.06,9.45,995,,,81,6,180,10,,,,,75,803,Clouds,broken clouds,04n
1673208000,2023-01-08 20:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,8.4,10000,6.03,5.53,7.51,9.19,995,,,85,5.14,180,,0.25,,,,20,500,Rain,light rain,10n
1673211600,2023-01-08 21:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,8.74,10000,6.53,5.64,7.51,9.19,994,,,86,6,200,0,0.45,,,,100,520,Rain,light intensity shower rain,09n
1673215200,2023-01-08 22:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.58,10000,4.74,3.48,5.67,7.62,994,,,88,4.63,240,,0.61,,,,100,520,Rain,light intensity shower rain,09n
1673218800,2023-01-08 23:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.17,10000,4.49,2.74,5.57,6.92,995,,,89,5.14,220,,,,,,100,804,Clouds,overcast clouds,04n
1673222400,2023-01-09 00:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.12,10000,4.45,2.25,5.3,6.67,996,,,89,6.17,220,,,,,,75,803,Clouds,broken clouds,04n
1673226000,2023-01-09 01:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,5.95,10000,4.28,2.1,5.01,6.44,995,,,89,6,210,11,,,,,20,801,Clouds,few clouds,02n
1673229600,2023-01-09 02:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,5.8,10000,3.97,1.65,4.73,6.16,995,,,88,6.69,220,,,,,,20,801,Clouds,few clouds,02n
1673233200,2023-01-09 03:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.22,10000,4.06,2.44,5.29,6.67,995,,,86,6,200,13,,,,,100,804,Clouds,overcast clouds,04n
1673236800,2023-01-09 04:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.7,10000,4.19,2.7,5.84,7.23,995,,,84,7,210,15,,,,,75,803,Clouds,broken clouds,04n
1673240400,2023-01-09 05:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.19,10000,4.33,2.67,6.4,7.78,995,,,82,9.26,220,14.4,,,,,75,803,Clouds,broken clouds,04n
1673244000,2023-01-09 06:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.12,10000,4.43,2.16,6.4,7.78,996,,,83,11,230,15,,,,,75,520,Rain,light intensity shower rain,09n
1673247600,2023-01-09 07:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.11,10000,4.42,2.15,6.4,7.78,997,,,83,11,230,0,,,,,100,520,Rain,light intensity shower rain,09n
1673251200,2023-01-09 08:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.12,10000,4.43,3.17,6.4,7.51,997,,,83,7.2,230,,,,,,75,803,Clouds,broken clouds,04d
1673254800,2023-01-09 09:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.85,10000,4.34,2.83,6.12,7.52,998,,,84,7.2,230,,,,,,75,803,Clouds,broken clouds,04d
1673258400,2023-01-09 10:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.61,10000,4.27,2.27,6.07,7.06,1000,,,85,8,230,0,,,,,100,804,Clouds,overcast clouds,04d
1673262000,2023-01-09 11:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.68,10000,4.34,2.29,6.07,7.52,1000,,,85,8.23,240,,,,,,75,803,Clouds,broken clouds,04d
1673265600,2023-01-09 12:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.9,10000,4.72,2.89,6.07,8.08,1001,,,86,7.2,230,,,,,,100,804,Clouds,overcast clouds,04d
1673269200,2023-01-09 13:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.35,10000,5.17,3.88,6.62,8.08,1001,,,86,6,240,0,,,,,75,803,Clouds,broken clouds,04d
1673272800,2023-01-09 14:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.96,10000,4.9,4.59,7.18,8.64,1002,,,81,6.17,250,,0.15,,,,40,500,Rain,light rain,10d
1673276400,2023-01-09 15:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.35,10000,5,3.64,6.68,8.08,1003,,,85,6.69,240,,,,,,40,520,Rain,light intensity shower rain,09d
1673280000,2023-01-09 16:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.9,10000,5.05,3.06,6.12,7.76,1004,,,88,6.69,240,,0.12,,,,75,500,Rain,light rain,10n
1673283600,2023-01-09 17:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.69,10000,5.01,3.04,5.87,7.23,1006,,,89,6,260,0,,,,,100,520,Rain,light intensity shower rain,09n
1673287200,2023-01-09 18:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.18,7000,4.82,2.81,5.57,6.67,1007,,,91,5,260,12,,,,,100,521,Rain,shower rain,09n
1673290800,2023-01-09 19:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.21,10000,4.05,2.37,5.32,6.95,1009,,,86,6.17,290,,0.32,,,,100,500,Rain,light rain,10n
1673294400,2023-01-09 20:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,5.83,10000,3.67,1.88,4.76,6.55,1010,,,86,6.17,280,,,,,,75,520,Rain,light intensity shower rain,09n
1673298000,2023-01-09 21:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,4.62,10000,3.28,2.05,3.95,5.34,1011,,,91,3,240,0,,,,,20,801,Clouds,few clouds,02n
1673301600,2023-01-09 22:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,4.94,10000,3.28,1.79,3.9,5.75,1012,,,89,4,250,0,,,,,20,801,Clouds,few clouds,02n
1673305200,2023-01-09 23:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,4.96,10000,2.65,0.84,3.62,5.55,1013,,,85,6,250,0,,,,,40,802,Clouds,scattered clouds,03n
1673308800,2023-01-10 00:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,5,10000,2.69,0.9,3.9,5.78,1015,,,85,6,240,0,,,,,40,802,Clouds,scattered clouds,03n
1673312400,2023-01-10 01:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,5.44,10000,2.79,1.45,4.45,5.95,1015,,,83,6,250,0,,,,,75,803,Clouds,broken clouds,04n
1673316000,2023-01-10 02:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,5.14,10000,2.49,1.45,4,5.86,1016,,,83,5.14,240,,,,,,20,801,Clouds,few clouds,02n
1673319600,2023-01-10 03:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,4.7,10000,2.4,0.96,3.62,5.29,1017,,,85,5,230,0,,,,,40,802,Clouds,scattered clouds,03n
1673323200,2023-01-10 04:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,4.29,10000,2.16,0.92,3.06,4.95,1017,,,86,4.12,210,,,,,,20,801,Clouds,few clouds,02n
1673326800,2023-01-10 05:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,3.94,10000,2.14,0.49,2.79,4.66,1018,,,88,4.12,200,,,,,,40,802,Clouds,scattered clouds,03n
1673330400,2023-01-10 06:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,3.71,10000,1.91,-0.28,2.51,4.34,1018,,,88,5,200,8,,,,,20,801,Clouds,few clouds,02n
1673334000,2023-01-10 07:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,3.43,10000,1.95,-0.95,2.23,3.95,1019,,,90,5.66,210,,,,,,20,801,Clouds,few clouds,02n
1673337600,2023-01-10 08:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,3.44,10000,1.96,-0.61,2.51,4.15,1019,,,90,5,200,9,,,,,40,802,Clouds,scattered clouds,03d
1673341200,2023-01-10 09:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,4.08,10000,2.43,0.19,3.34,4.96,1019,,,89,5,190,0,,,,,40,802,Clouds,scattered clouds,03d
1673344800,2023-01-10 10:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,4.99,10000,3.17,1.26,4.2,5.56,1019,,,88,5.14,190,,,,,,100,804,Clouds,overcast clouds,04d
1673348400,2023-01-10 11:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.01,10000,3.68,2.11,5.32,6.67,1018,,,85,6.17,190,,,,,,100,804,Clouds,overcast clouds,04d
1673352000,2023-01-10 12:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.77,10000,3.92,2.79,6.12,7.78,1017,,,82,7,190,0,0.15,,,,75,500,Rain,light rain,10d
1673355600,2023-01-10 13:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.81,9000,4.47,2.84,6.12,7.51,1016,,,85,7,190,14,0.58,,,,100,500,Rain,light rain,10d
1673359200,2023-01-10 14:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.3,10000,4.62,1.64,5.57,6.97,1014,,,89,8.75,190,,0.72,,,,100,500,Rain,light rain,10d
1673362800,2023-01-10 15:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.22,10000,4.86,1.21,5.82,6.67,1013,,,91,10,180,0,0.48,,,,100,500,Rain,light rain,10d
1673366400,2023-01-10 16:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.33,4000,5.13,1.41,5.84,6.97,1012,,,92,9.77,190,,0.25,,,,100,500,Rain,light rain,10n
1673366400,2023-01-10 16:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.33,4000,5.13,1.41,5.84,6.97,1012,,,92,9.77,190,,0.25,,,,100,300,Drizzle,light intensity drizzle,09n
1673370000,2023-01-10 17:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.89,10000,5.52,2.35,6.4,7.34,1012,,,91,9,200,0,,,,,100,300,Drizzle,light intensity drizzle,09n
1673373600,2023-01-10 18:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.49,6000,6.12,3.34,6.95,8.34,1011,,,91,8.23,200,,,,,,100,500,Rain,light rain,10n
1673377200,2023-01-10 19:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,8.26,10000,6.72,4.7,7.51,8.89,1011,,,90,7,200,17,,,,,100,804,Clouds,overcast clouds,04n
1673380800,2023-01-10 20:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.12,10000,7.57,5.28,8.09,9.66,1010,,,90,9,190,16,,,,,100,804,Clouds,overcast clouds,04n
1673384400,2023-01-10 21:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.48,10000,8.25,6,8.62,10,1010,,,92,8,190,17,,,,,100,804,Clouds,overcast clouds,04n
1673388000,2023-01-10 22:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.51,10000,8.78,9.94,9.74,10.95,1010,,,89,9,210,0,,,,,100,804,Clouds,overcast clouds,04n
1673391600,2023-01-10 23:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.91,10000,9.17,10.38,9.95,11.42,1009,,,89,9,210,0,,,,,100,804,Clouds,overcast clouds,04n
1673395200,2023-01-11 00:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.6,10000,9.68,11.11,10.87,12.23,1008,,,88,9,210,0,,,,,100,804,Clouds,overcast clouds,04n
1673398800,2023-01-11 01:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.33,5000,10.08,10.92,10.82,12.23,1008,,,92,9,210,0,0.15,,,,100,310,Drizzle,light intensity drizzle rain,09n
1673398800,2023-01-11 01:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.33,5000,10.08,10.92,10.82,12.23,1008,,,92,9,210,0,0.15,,,,100,500,Rain,light rain,10n
1673402400,2023-01-11 02:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.69,6000,10.27,11.29,10.87,12.23,1008,,,91,9,220,0,0.9,,,,100,500,Rain,light rain,10n
1673406000,2023-01-11 03:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.66,7000,10.41,11.28,10.87,12.23,1008,,,92,8.23,210,,1.12,,,,100,501,Rain,moderate rain,10n
1673409600,2023-01-11 04:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.66,7000,10.57,11.31,10.87,12.23,1008,,,93,8,220,0,0.56,,,,100,500,Rain,light rain,10n
1673413200,2023-01-11 05:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.62,10000,10.37,11.24,10.87,12.23,1009,,,92,8.23,250,,0.58,,,,100,520,Rain,light intensity shower rain,09n
1673416800,2023-01-11 06:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.06,10000,9.48,10.57,10.32,11.67,1009,,,90,6.17,260,,0.2,,,,75,500,Rain,light rain,10n
1673420400,2023-01-11 07:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.57,10000,8.5,9.95,9.73,10.96,1010,,,87,6.17,260,,,,,,75,803,Clouds,broken clouds,04n
1673424000,2023-01-11 08:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.66,10000,7.26,6.75,9,10.29,1011,,,85,6.17,270,,,,,,75,803,Clouds,broken clouds,04d
1673427600,2023-01-11 09:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.04,10000,6.83,5.97,8.06,9.73,1012,,,86,6.17,260,,,,,,75,803,Clouds,broken clouds,04d
1673431200,2023-01-11 10:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.65,10000,7.25,6.91,8.9,10,1013,,,85,5.66,250,,,,,,20,801,Clouds,few clouds,02d
1673434800,2023-01-11 11:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.15,10000,7.04,9.34,9.45,10.84,1013,,,81,7.2,250,,,,,,20,801,Clouds,few clouds,02d
1673438400,2023-01-11 12:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.48,10000,7,9.65,9.95,11.42,1014,,,79,8,250,0,,,,,20,801,Clouds,few clouds,02d
1673442000,2023-01-11 13:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.8,10000,6.55,9.89,10.01,11.42,1013,,,75,7.2,240,,0.16,,,,20,500,Rain,light rain,10d
1673445600,2023-01-11 14:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.91,10000,6.44,6.77,9.11,11.16,1014,,,79,7.2,240,,,,,,75,803,Clouds,broken clouds,04d
1673449200,2023-01-11 15:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.84,10000,5.62,6.46,9.4,10.34,1014,,,75,8,240,0,,,,,40,802,Clouds,scattered clouds,03d
1673452800,2023-01-11 16:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.29,10000,5.84,6.03,8.62,10,1014,,,79,7,220,0,,,,,75,803,Clouds,broken clouds,04n
1673456400,2023-01-11 17:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.19,10000,5.56,5.62,8.62,10,1014,,,78,8,230,0,,,,,75,803,Clouds,broken clouds,04n
1673460000,2023-01-11 18:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.18,10000,5.55,5.55,8.34,9.75,1014,,,78,8.23,220,,0.46,,,,75,500,Rain,light rain,10n
1673463600,2023-01-11 19:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.26,10000,5.44,5.4,8.34,9.75,1014,,,77,9.26,220,,,,,,75,803,Clouds,broken clouds,04n
1673467200,2023-01-11 20:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.49,10000,5.66,5.47,8.62,10,1014,,,77,10.29,220,15.43,0.71,,,,75,500,Rain,light rain,10n
1673470800,2023-01-11 21:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,8.98,10000,6.25,4.65,8.04,9.66,1013,,,83,11,230,0,0.71,,,,100,500,Rain,light rain,10n
